fish_id,country
1677,Indonesia
1246,Indonesia
667,Indonesia
1898,Indonesia
3605,Indonesia
3606,Indonesia
1239,Indonesia
3607,Indonesia
1524,Indonesia
334,Indonesia
450,Indonesia
1071,Indonesia
1958,Indonesia
594,Indonesia
455,Indonesia
504,Indonesia
480,Indonesia
3608,Indonesia
283,Indonesia
1644,Indonesia
175,Indonesia
3609,Indonesia
1096,Indonesia
438,Indonesia
1820,Indonesia
1092,Indonesia
3610,Indonesia
1397,Indonesia
1099,Indonesia
1325,Indonesia
1044,Indonesia
3611,Indonesia
825,Indonesia
2409,Indonesia
508,Indonesia
2347,Indonesia
431,Indonesia
1118,Indonesia
363,Indonesia
3017,Indonesia
3612,Indonesia
1636,Indonesia
236,Indonesia
441,Indonesia
299,Indonesia
1474,Indonesia
328,Indonesia
3613,Indonesia
3614,Indonesia
3350,Indonesia
2644,Indonesia
642,Indonesia
1722,Indonesia
3615,Indonesia
891,Indonesia
2754,Indonesia
790,Indonesia
780,Indonesia
1168,Indonesia
2691,Indonesia
211,Indonesia
3616,Indonesia
1000,Indonesia
1663,Indonesia
2623,Indonesia
2425,Indonesia
3043,Indonesia
599,Indonesia
1315,Indonesia
2016,Indonesia
2910,Indonesia
3221,Indonesia
3121,Indonesia
1326,Indonesia
498,Indonesia
3617,Indonesia
316,Indonesia
475,Indonesia
965,Indonesia
2839,Indonesia
968,Indonesia
1977,Indonesia
1711,Indonesia
3325,Indonesia
2166,Indonesia
1011,Indonesia
3618,Indonesia
2706,Indonesia
607,Indonesia
516,Indonesia
3619,Indonesia
3620,Indonesia
1250,Indonesia
1736,Indonesia
573,Indonesia
551,Indonesia
1176,Indonesia
878,Indonesia
1747,Indonesia
2085,Indonesia
2063,Indonesia
632,Indonesia
3621,Indonesia
8,Indonesia
400,Indonesia
3622,Indonesia
394,Indonesia
788,Indonesia
1336,Indonesia
1455,Indonesia
399,Indonesia
1680,Indonesia
3623,Indonesia
685,Indonesia
1654,Indonesia
1852,Indonesia
339,Indonesia
3624,Indonesia
1483,Indonesia
1348,Indonesia
969,Indonesia
592,Indonesia
628,Indonesia
113,Indonesia
1165,Indonesia
881,Indonesia
653,Indonesia
3072,Indonesia
1910,Indonesia
1695,Indonesia
329,Indonesia
103,Indonesia
844,Indonesia
2372,Indonesia
166,Indonesia
3625,Indonesia
684,Indonesia
1398,Indonesia
1357,Indonesia
3330,Indonesia
468,Indonesia
4,Indonesia
1752,Indonesia
2091,Indonesia
3626,Indonesia
1124,Indonesia
1224,Indonesia
703,Indonesia
333,Indonesia
1556,Indonesia
2077,Indonesia
1333,Indonesia
3627,Indonesia
3628,Indonesia
2994,Indonesia
3629,Indonesia
588,Indonesia
1485,Indonesia
3630,Indonesia
2772,Indonesia
3631,Indonesia
1492,Indonesia
354,Indonesia
3632,Indonesia
656,Indonesia
2455,Indonesia
1328,Indonesia
3633,Indonesia
1465,Indonesia
549,Indonesia
3634,Indonesia
439,Indonesia
3635,Indonesia
1800,Indonesia
938,Indonesia
1008,Indonesia
1079,Indonesia
3636,Indonesia
539,Indonesia
521,Indonesia
1950,Indonesia
3637,Indonesia
538,Indonesia
379,Indonesia
932,Indonesia
732,Indonesia
3638,Indonesia
747,Indonesia
3639,Indonesia
35,Indonesia
403,Indonesia
554,Indonesia
1114,Indonesia
3640,Indonesia
1253,Indonesia
1566,Indonesia
1579,Indonesia
1028,Indonesia
1496,Indonesia
2657,Indonesia
3641,Indonesia
2106,Indonesia
906,Indonesia
1859,Indonesia
3080,Indonesia
2613,Indonesia
3642,Indonesia
117,Indonesia
3418,Indonesia
2457,Indonesia
2612,Indonesia
523,Indonesia
3361,Indonesia
1825,Indonesia
2750,Indonesia
2614,Indonesia
1782,Indonesia
2385,Indonesia
2428,Indonesia
981,Indonesia
205,Indonesia
3643,Indonesia
3397,Indonesia
3644,Indonesia
1595,Indonesia
3645,Indonesia
1552,Indonesia
3220,Indonesia
3646,Indonesia
3647,Indonesia
2051,Indonesia
3648,Indonesia
3198,Indonesia
1388,Indonesia
3649,Indonesia
3650,Indonesia
3044,Indonesia
3651,Indonesia
3652,Indonesia
1509,Indonesia
1832,Indonesia
1005,Indonesia
3653,Indonesia
3268,Indonesia
3654,Indonesia
3655,Indonesia
3656,Indonesia
1109,Indonesia
1177,Indonesia
23,Indonesia
3657,Indonesia
2925,Indonesia
3658,Indonesia
712,Indonesia
587,Indonesia
3659,Indonesia
2108,Indonesia
2552,Indonesia
3660,Indonesia
3661,Indonesia
3662,Indonesia
3663,Indonesia
2498,Indonesia
2458,Indonesia
2601,Indonesia
730,Indonesia
3664,Indonesia
2562,Indonesia
1458,Indonesia
3665,Indonesia
95,Indonesia
627,Indonesia
1472,Indonesia
279,Indonesia
361,Indonesia
407,Indonesia
1913,Indonesia
1019,Indonesia
3666,Indonesia
1262,Indonesia
1931,Indonesia
2358,Indonesia
1366,Indonesia
704,Indonesia
1974,Indonesia
858,Indonesia
1140,Indonesia
3667,Indonesia
1704,Indonesia
2591,Indonesia
2009,Indonesia
1295,Indonesia
1706,Indonesia
831,Indonesia
2549,Indonesia
280,Indonesia
870,Indonesia
1158,Indonesia
2660,Indonesia
367,Indonesia
1298,Indonesia
2500,Indonesia
2957,Indonesia
1540,Indonesia
640,Indonesia
3668,Indonesia
2827,Indonesia
3669,Indonesia
3670,Indonesia
3671,Indonesia
2066,Indonesia
1213,Indonesia
3672,Indonesia
1040,Indonesia
2485,Indonesia
1749,Indonesia
714,Indonesia
2056,Indonesia
1609,Indonesia
752,Indonesia
3673,Indonesia
3674,Indonesia
1920,Indonesia
600,Indonesia
3675,Indonesia
382,Indonesia
989,Indonesia
2040,Indonesia
2055,Indonesia
757,Indonesia
3676,Indonesia
598,Indonesia
1428,Indonesia
3677,Indonesia
1863,Indonesia
1554,Indonesia
3678,Indonesia
1066,Indonesia
3679,Indonesia
1615,Indonesia
593,Indonesia
1696,Indonesia
3680,Indonesia
734,Indonesia
1900,Indonesia
1419,Indonesia
130,Indonesia
1156,Indonesia
3681,Indonesia
1148,Indonesia
993,Indonesia
528,Indonesia
3682,Indonesia
1070,Indonesia
526,Indonesia
493,Indonesia
1258,Indonesia
3683,Indonesia
3684,Indonesia
3379,Indonesia
3685,Indonesia
3686,Indonesia
3687,Indonesia
3357,Indonesia
2584,Indonesia
3688,Indonesia
3689,Indonesia
3690,Indonesia
3691,Indonesia
405,Indonesia
3004,Indonesia
3692,Indonesia
1152,Indonesia
1530,Indonesia
1502,Indonesia
740,Indonesia
3693,Indonesia
3694,Indonesia
753,Indonesia
54,Indonesia
1382,Indonesia
3001,Indonesia
2464,Indonesia
471,Indonesia
1297,Indonesia
2927,Indonesia
3695,Indonesia
3042,Indonesia
918,Indonesia
2648,Indonesia
2032,Indonesia
1473,Indonesia
2365,Indonesia
3696,Indonesia
1565,Indonesia
420,Indonesia
3697,Indonesia
1338,Indonesia
2044,Indonesia
1280,Indonesia
1403,Indonesia
3698,Indonesia
1402,Indonesia
3699,Indonesia
3700,Indonesia
1621,Indonesia
148,Indonesia
1730,Indonesia
3701,Indonesia
2715,Indonesia
1159,Indonesia
163,Indonesia
1613,Indonesia
1475,Indonesia
2143,Indonesia
2635,Indonesia
401,Indonesia
1194,Indonesia
2894,Indonesia
1550,Indonesia
3702,Indonesia
2580,Indonesia
2362,Indonesia
1624,Indonesia
2585,Indonesia
3703,Indonesia
2111,Indonesia
3704,Indonesia
2810,Indonesia
2474,Indonesia
3075,Indonesia
2630,Indonesia
2475,Indonesia
2476,Indonesia
1515,Indonesia
3705,Indonesia
495,Indonesia
2477,Indonesia
1823,Indonesia
1228,Indonesia
1687,Indonesia
3022,Indonesia
1319,Indonesia
1245,Indonesia
3706,Indonesia
352,Indonesia
3707,Indonesia
68,Indonesia
1771,Indonesia
921,Indonesia
1975,Indonesia
3305,Indonesia
1234,Indonesia
261,Indonesia
3708,Indonesia
2817,Indonesia
894,Indonesia
2592,Indonesia
1196,Indonesia
2343,Indonesia
252,Indonesia
1054,Indonesia
1457,Indonesia
930,Indonesia
160,Indonesia
1025,Indonesia
846,Indonesia
3067,Indonesia
3709,Indonesia
892,Indonesia
3710,Indonesia
3711,Indonesia
2060,Indonesia
1138,Indonesia
1551,Indonesia
1961,Indonesia
1549,Indonesia
1468,Indonesia
1459,Indonesia
390,Indonesia
2369,Indonesia
544,Indonesia
1214,Indonesia
1770,Indonesia
1162,Indonesia
3712,Indonesia
376,Indonesia
256,Indonesia
2424,Indonesia
3713,Indonesia
1045,Indonesia
1462,Indonesia
1021,Indonesia
1390,Indonesia
1438,Indonesia
847,Indonesia
2534,Indonesia
1829,Indonesia
3714,Indonesia
238,Indonesia
1710,Indonesia
1046,Indonesia
1157,Indonesia
1283,Indonesia
1423,Indonesia
987,Indonesia
1142,Indonesia
3715,Indonesia
2057,Indonesia
3716,Indonesia
558,Indonesia
3717,Indonesia
1997,Indonesia
3718,Indonesia
2595,Indonesia
2787,Indonesia
3719,Indonesia
342,Indonesia
3720,Indonesia
3721,Indonesia
3333,Indonesia
590,Indonesia
3254,Indonesia
1339,Indonesia
182,Indonesia
1881,Indonesia
3722,Indonesia
3723,Indonesia
3724,Indonesia
2915,Indonesia
3725,Indonesia
3726,Indonesia
3727,Indonesia
3728,Indonesia
3729,Indonesia
3730,Indonesia
3731,Indonesia
3732,Indonesia
3733,Indonesia
3734,Indonesia
3158,Indonesia
1525,Indonesia
2861,Indonesia
3735,Indonesia
2891,Indonesia
3736,Indonesia
2898,Indonesia
3283,Indonesia
2789,Indonesia
351,Indonesia
3737,Indonesia
3738,Indonesia
2768,Indonesia
3739,Indonesia
1296,Indonesia
1714,Indonesia
1190,Indonesia
3740,Indonesia
3741,Indonesia
1775,Indonesia
1490,Indonesia
3742,Indonesia
1489,Indonesia
1024,Indonesia
3419,Indonesia
1478,Indonesia
1763,Indonesia
778,Indonesia
3743,Indonesia
3140,Indonesia
2450,Indonesia
1559,Indonesia
3744,Indonesia
3745,Indonesia
178,Indonesia
3746,Indonesia
2600,Indonesia
3747,Indonesia
3748,Indonesia
2393,Indonesia
375,Indonesia
2745,Indonesia
1042,Indonesia
2431,Indonesia
1649,Indonesia
3749,Indonesia
2083,Indonesia
3750,Indonesia
2566,Indonesia
1171,Indonesia
3751,Indonesia
1572,Indonesia
919,Indonesia
3752,Indonesia
1533,Indonesia
1840,Indonesia
2766,Indonesia
1868,Indonesia
3133,Indonesia
3753,Indonesia
327,Indonesia
2808,Indonesia
3754,Indonesia
1599,Indonesia
3755,Indonesia
3756,Indonesia
3757,Indonesia
1968,Indonesia
3758,Indonesia
2618,Indonesia
3759,Indonesia
1821,Indonesia
1933,Indonesia
3760,Indonesia
1729,Indonesia
681,Indonesia
991,Indonesia
3761,Indonesia
1921,Indonesia
1369,Indonesia
3762,Indonesia
1996,Indonesia
1323,Indonesia
1314,Indonesia
1456,Indonesia
3763,Indonesia
3764,Indonesia
336,Indonesia
917,Indonesia
3167,Indonesia
3246,Indonesia
2427,Indonesia
1053,Indonesia
82,Indonesia
1153,Indonesia
3765,Indonesia
1818,Indonesia
3154,Indonesia
1161,Indonesia
3766,Indonesia
1275,Indonesia
534,Indonesia
191,Indonesia
1875,Indonesia
565,Indonesia
3767,Indonesia
1386,Indonesia
754,Indonesia
1506,Indonesia
3768,Indonesia
1108,Indonesia
3769,Indonesia
1639,Indonesia
2682,Indonesia
3770,Indonesia
2825,Indonesia
3771,Indonesia
1484,Indonesia
3772,Indonesia
3773,Indonesia
677,Indonesia
1332,Indonesia
1901,Indonesia
957,Indonesia
3774,Indonesia
3775,Indonesia
1623,Indonesia
3776,Indonesia
2080,Indonesia
3263,Indonesia
3777,Indonesia
2405,Indonesia
2360,Indonesia
3778,Indonesia
3779,Indonesia
3780,Indonesia
3781,Indonesia
2593,Indonesia
2553,Indonesia
924,Indonesia
396,Indonesia
889,Indonesia
3782,Indonesia
482,Indonesia
2430,Indonesia
187,Indonesia
3783,Indonesia
1703,Indonesia
1993,Indonesia
2481,Indonesia
2061,Indonesia
3784,Indonesia
1311,Indonesia
1041,Indonesia
2649,Indonesia
1987,Indonesia
619,Indonesia
2410,Indonesia
761,Indonesia
1951,Indonesia
3785,Indonesia
1495,Indonesia
3786,Indonesia
857,Indonesia
799,Indonesia
1248,Indonesia
975,Indonesia
1255,Indonesia
422,Indonesia
1405,Indonesia
1231,Indonesia
1641,Indonesia
3787,Indonesia
3788,Indonesia
2000,Indonesia
751,Indonesia
3789,Indonesia
3790,Indonesia
3791,Indonesia
966,Indonesia
3792,Indonesia
1089,Indonesia
1488,Indonesia
2049,Indonesia
1905,Indonesia
1384,Indonesia
1015,Indonesia
2336,Indonesia
1337,Indonesia
3793,Indonesia
2652,Indonesia
3794,Indonesia
3795,Indonesia
3796,Indonesia
3797,Indonesia
2909,Indonesia
1371,Indonesia
2729,Indonesia
319,Indonesia
1050,Indonesia
690,Indonesia
2438,Indonesia
3798,Indonesia
2335,Indonesia
2939,Indonesia
2568,Indonesia
936,Indonesia
118,Indonesia
2479,Indonesia
3799,Indonesia
2337,Indonesia
2342,Indonesia
1335,Indonesia
805,Indonesia
2099,Indonesia
3800,Indonesia
3801,Indonesia
1586,Indonesia
1938,Indonesia
1266,Indonesia
1885,Indonesia
1129,Indonesia
997,Indonesia
803,Indonesia
1394,Indonesia
3802,Indonesia
2905,Indonesia
3803,Indonesia
2958,Indonesia
391,Indonesia
3804,Indonesia
1984,Indonesia
1712,Indonesia
3805,Indonesia
3806,Indonesia
2608,Indonesia
3079,Indonesia
3807,Indonesia
513,Indonesia
1721,Indonesia
3808,Indonesia
2522,Indonesia
2692,Indonesia
2914,Indonesia
1395,Indonesia
2668,Indonesia
3809,Indonesia
1846,Indonesia
484,Indonesia
2675,Indonesia
1542,Indonesia
1567,Indonesia
3810,Indonesia
3811,Indonesia
1056,Indonesia
3812,Indonesia
3813,Indonesia
1507,Indonesia
1555,Indonesia
2504,Indonesia
2505,Indonesia
1385,Indonesia
1313,Indonesia
3814,Indonesia
2494,Indonesia
3815,Indonesia
3816,Indonesia
1733,Indonesia
662,Indonesia
3817,Indonesia
2422,Indonesia
2029,Indonesia
575,Indonesia
1219,Indonesia
943,Indonesia
1270,Indonesia
795,Indonesia
1757,Indonesia
2629,Indonesia
2619,Indonesia
3073,Indonesia
3294,Indonesia
3415,Indonesia
3085,Indonesia
3818,Indonesia
1155,Indonesia
2456,Indonesia
3819,Indonesia
956,Indonesia
3820,Indonesia
553,Indonesia
1365,Indonesia
1057,Indonesia
3821,Indonesia
781,Indonesia
2161,Indonesia
1930,Indonesia
1593,Indonesia
1310,Indonesia
2688,Indonesia
3822,Indonesia
3823,Indonesia
3824,Indonesia
3825,Indonesia
2642,Indonesia
3826,Indonesia
1737,Indonesia
2089,Indonesia
2090,Indonesia
3827,Indonesia
3229,Indonesia
2065,Indonesia
983,Indonesia
3828,Indonesia
3829,Indonesia
1878,Indonesia
2752,Indonesia
2329,Indonesia
3830,Indonesia
1135,Indonesia
2594,Indonesia
3831,Indonesia
2345,Indonesia
1091,Indonesia
3184,Indonesia
3832,Indonesia
2145,Indonesia
1584,Indonesia
3833,Indonesia
2378,Indonesia
3834,Indonesia
3034,Indonesia
2484,Indonesia
1568,Indonesia
1454,Indonesia
1466,Indonesia
1218,Indonesia
1720,Indonesia
359,Indonesia
3835,Indonesia
1928,Indonesia
1660,Indonesia
2110,Indonesia
3836,Indonesia
904,Indonesia
1324,Indonesia
3837,Indonesia
3838,Indonesia
3301,Indonesia
1745,Indonesia
818,Indonesia
900,Indonesia
970,Indonesia
3839,Indonesia
1835,Indonesia
1276,Indonesia
3840,Indonesia
1532,Indonesia
784,Indonesia
945,Indonesia
3841,Indonesia
1634,Indonesia
2098,Indonesia
899,Indonesia
3842,Indonesia
3843,Indonesia
3844,Indonesia
2184,Indonesia
2146,Indonesia
3845,Indonesia
2079,Indonesia
3846,Indonesia
865,Indonesia
2147,Indonesia
2622,Indonesia
3847,Indonesia
897,Indonesia
1557,Indonesia
3848,Indonesia
1312,Indonesia
416,Indonesia
3849,Indonesia
2976,Indonesia
3273,Indonesia
3850,Indonesia
1203,Indonesia
3851,Indonesia
3852,Indonesia
2556,Indonesia
3853,Indonesia
852,Indonesia
1591,Indonesia
1064,Indonesia
1611,Indonesia
576,Indonesia
1822,Indonesia
1804,Indonesia
1614,Indonesia
3854,Indonesia
1482,Indonesia
2401,Indonesia
3855,Indonesia
1494,Indonesia
2760,Indonesia
2577,Indonesia
2761,Indonesia
2368,Indonesia
3856,Indonesia
3857,Indonesia
2586,Indonesia
3858,Indonesia
2856,Indonesia
3859,Indonesia
2950,Indonesia
3179,Indonesia
3160,Indonesia
3860,Indonesia
2838,Indonesia
3861,Indonesia
2598,Indonesia
3862,Indonesia
2377,Indonesia
3863,Indonesia
2416,Indonesia
1529,Indonesia
2833,Indonesia
2829,Indonesia
3864,Indonesia
2748,Indonesia
3865,Indonesia
3866,Indonesia
3867,Indonesia
3868,Indonesia
3869,Indonesia
3870,Indonesia
2459,Indonesia
2604,Indonesia
1372,Indonesia
3871,Indonesia
3351,Indonesia
1884,Indonesia
2981,Indonesia
1873,Indonesia
3098,Indonesia
1617,Indonesia
3872,Indonesia
3873,Indonesia
3874,Indonesia
2064,Indonesia
3875,Indonesia
3876,Indonesia
3877,Indonesia
1936,Indonesia
2959,Indonesia
2495,Indonesia
3878,Indonesia
3879,Indonesia
3430,Indonesia
3880,Indonesia
3881,Indonesia
2175,Indonesia
3086,Indonesia
3285,Indonesia
2171,Indonesia
3056,Indonesia
1906,Indonesia
3882,Indonesia
3883,Indonesia
1410,Indonesia
1651,Indonesia
3884,Indonesia
3088,Indonesia
3885,Indonesia
3886,Indonesia
2482,Indonesia
2781,Indonesia
3887,Indonesia
3888,Indonesia
3189,Indonesia
3889,Indonesia
1085,Indonesia
3890,Indonesia
3891,Indonesia
1576,Indonesia
3395,Indonesia
3892,Indonesia
3130,Indonesia
2882,Indonesia
2840,Indonesia
3076,Indonesia
3893,Indonesia
1510,Indonesia
3894,Indonesia
3895,Indonesia
2876,Indonesia
2359,Indonesia
2943,Indonesia
3258,Indonesia
1886,Indonesia
3068,Indonesia
2875,Indonesia
3896,Indonesia
1547,Indonesia
1175,Indonesia
2698,Indonesia
3897,Indonesia
2832,Indonesia
1955,Indonesia
3898,Indonesia
2689,Indonesia
2596,Indonesia
2837,Indonesia
2575,Indonesia
2603,Indonesia
2857,Indonesia
2937,Indonesia
1607,Indonesia
2662,Indonesia
3899,Indonesia
2759,Indonesia
2847,Indonesia
1889,Indonesia
3900,Indonesia
1741,Indonesia
1635,Indonesia
3901,Indonesia
1075,Indonesia
1610,Indonesia
2727,Indonesia
1037,Indonesia
2953,Indonesia
3902,Indonesia
3903,Indonesia
2924,Indonesia
3904,Indonesia
3905,Indonesia
2656,Indonesia
3906,Indonesia
2638,Indonesia
1069,Indonesia
3907,Indonesia
1952,Indonesia
572,Indonesia
3341,Indonesia
2908,Indonesia
3908,Indonesia
2381,Indonesia
3909,Indonesia
3910,Indonesia
658,Indonesia
3911,Indonesia
3912,Indonesia
3913,Indonesia
3914,Indonesia
1606,Indonesia
1582,Indonesia
1500,Indonesia
2762,Indonesia
2940,Indonesia
3915,Indonesia
3916,Indonesia
2132,Indonesia
3917,Indonesia
3918,Indonesia
3919,Indonesia
2929,Indonesia
3920,Indonesia
1874,Indonesia
1233,Indonesia
3921,Indonesia
3922,Indonesia
3923,Indonesia
750,Indonesia
3924,Indonesia
2602,Indonesia
3925,Indonesia
2545,Indonesia
3926,Indonesia
3208,Indonesia
3927,Indonesia
2094,Indonesia
2411,Indonesia
3142,Indonesia
3157,Indonesia
2492,Indonesia
2667,Indonesia
3928,Indonesia
2798,Indonesia
2793,Indonesia
3929,Indonesia
3930,Indonesia
2848,Indonesia
3931,Indonesia
3932,Indonesia
3933,Indonesia
3934,Indonesia
2796,Indonesia
3935,Indonesia
3936,Indonesia
183,Indonesia
3937,Indonesia
3058,Indonesia
2964,Indonesia
3938,Indonesia
1596,Indonesia
3939,Indonesia
3940,Indonesia
3941,Indonesia
3942,Indonesia
3943,Indonesia
1810,Indonesia
2188,Indonesia
2702,Indonesia
2918,Indonesia
2587,Indonesia
2367,Indonesia
3944,Indonesia
1919,Indonesia
1107,Indonesia
1461,Indonesia
1545,Indonesia
3224,Indonesia
2581,Indonesia
673,Indonesia
3945,Indonesia
3291,Indonesia
2138,Indonesia
2392,Indonesia
3946,Indonesia
3947,Indonesia
3948,Indonesia
3949,Indonesia
1622,Indonesia
3950,Indonesia
3951,Indonesia
3952,Indonesia
3953,Indonesia
3954,Indonesia
3955,Indonesia
3956,Indonesia
3957,Indonesia
3958,Indonesia
3959,Indonesia
3960,Indonesia
3961,Indonesia
1671,Indonesia
1826,Indonesia
2694,Indonesia
669,Indonesia
3962,Indonesia
3250,Indonesia
1543,Indonesia
3963,Indonesia
2816,Indonesia
3964,Indonesia
3965,Indonesia
3057,Indonesia
876,Indonesia
3966,Indonesia
1573,Indonesia
3967,Indonesia
3025,Indonesia
3968,Indonesia
655,Indonesia
3077,Indonesia
3969,Indonesia
2415,Indonesia
2801,Indonesia
2165,Indonesia
2059,Indonesia
3438,Indonesia
3970,Indonesia
3971,Indonesia
2493,Indonesia
2822,Indonesia
2726,Indonesia
1612,Indonesia
3972,Indonesia
1709,Indonesia
1207,Indonesia
967,Indonesia
2502,Indonesia
1761,Indonesia
2374,Indonesia
3973,Indonesia
2917,Indonesia
3974,Indonesia
3975,Indonesia
3215,Indonesia
2152,Indonesia
3278,Indonesia
3377,Indonesia
3976,Indonesia
3977,Indonesia
2934,Indonesia
3021,Indonesia
1553,Indonesia
1317,Indonesia
3978,Indonesia
3979,Indonesia
1945,Indonesia
3980,Indonesia
3981,Indonesia
1361,Indonesia
3261,Indonesia
1420,Indonesia
1393,Indonesia
3982,Indonesia
2436,Indonesia
1802,Indonesia
3983,Indonesia
1897,Indonesia
3984,Indonesia
2355,Indonesia
2570,Indonesia
3985,Indonesia
1645,Indonesia
3986,Indonesia
3987,Indonesia
3149,Indonesia
3364,Indonesia
2626,Indonesia
2641,Indonesia
3988,Indonesia
3381,Indonesia
2695,Indonesia
3989,Indonesia
980,Indonesia
3990,Indonesia
1681,Indonesia
3991,Indonesia
3992,Indonesia
3993,Indonesia
3146,Indonesia
3994,Indonesia
3391,Indonesia
3995,Indonesia
2615,Indonesia
3996,Indonesia
3997,Indonesia
3998,Indonesia
3999,Indonesia
4000,Indonesia
4001,Indonesia
3362,Indonesia
4002,Indonesia
4003,Indonesia
2164,Indonesia
2948,Indonesia
2352,Indonesia
4004,Indonesia
4005,Indonesia
4006,Indonesia
4007,Indonesia
4008,Indonesia
3028,Indonesia
4009,Indonesia
1837,Indonesia
1575,Indonesia
4010,Indonesia
4011,Indonesia
4012,Indonesia
2366,Indonesia
4013,Indonesia
2751,Indonesia
2663,Indonesia
2834,Indonesia
2835,Indonesia
1535,Indonesia
1068,Indonesia
2113,Indonesia
2127,Indonesia
2463,Indonesia
1527,Indonesia
1717,Indonesia
4014,Indonesia
4015,Indonesia
4016,Indonesia
4017,Indonesia
4018,Indonesia
4019,Indonesia
3226,Indonesia
4020,Indonesia
4021,Indonesia
1601,Indonesia
4022,Indonesia
1149,Indonesia
1877,Indonesia
988,Indonesia
4023,Indonesia
4024,Indonesia
1643,Indonesia
4025,Indonesia
4026,Indonesia
1779,Indonesia
1498,Indonesia
4027,Indonesia
2136,Indonesia
1594,Indonesia
4028,Indonesia
4029,Indonesia
1501,Indonesia
4030,Indonesia
4031,Indonesia
4032,Indonesia
4033,Indonesia
4034,Indonesia
1563,Indonesia
4035,Indonesia
4036,Indonesia
1776,Indonesia
1627,Indonesia
4037,Indonesia
485,Indonesia
1909,Indonesia
1982,Indonesia
2444,Indonesia
1453,Indonesia
4038,Indonesia
1257,Indonesia
4039,Indonesia
25,Indonesia
4040,Indonesia
4041,Indonesia
898,Indonesia
977,Indonesia
2680,Indonesia
2701,Indonesia
1806,Indonesia
4042,Indonesia
3107,Indonesia
2778,Indonesia
4043,Indonesia
4044,Indonesia
270,Indonesia
1724,Indonesia
4045,Indonesia
4046,Indonesia
1658,Indonesia
1670,Indonesia
4047,Indonesia
2486,Indonesia
1191,Indonesia
1188,Indonesia
3332,Indonesia
4048,Indonesia
960,Indonesia
4049,Indonesia
4050,Indonesia
4051,Indonesia
1344,Indonesia
1880,Indonesia
1792,Indonesia
4052,Indonesia
4053,Indonesia
2001,Indonesia
1916,Indonesia
4054,Indonesia
2169,Indonesia
880,Indonesia
2571,Indonesia
4055,Indonesia
4056,Indonesia
4057,Indonesia
2938,Indonesia
4058,Indonesia
4059,Indonesia
2443,Indonesia
2696,Indonesia
4060,Indonesia
1444,Indonesia
4061,Indonesia
4062,Indonesia
689,Indonesia
1120,Indonesia
4063,Indonesia
4064,Indonesia
1182,Indonesia
4065,Indonesia
4066,Indonesia
1411,Indonesia
4067,Indonesia
4068,Indonesia
1629,Indonesia
4069,Indonesia
4070,Indonesia
1273,Indonesia
4071,Indonesia
2975,Indonesia
2780,Indonesia
4072,Indonesia
923,Indonesia
893,Indonesia
1788,Indonesia
4073,Indonesia
4074,Indonesia
797,Indonesia
4075,Indonesia
4076,Indonesia
4077,Indonesia
2956,Indonesia
4078,Indonesia
4079,Indonesia
4080,Indonesia
2951,Indonesia
4081,Indonesia
2936,Indonesia
4082,Indonesia
2661,Indonesia
374,Indonesia
4083,Indonesia
1672,Indonesia
4084,Indonesia
4085,Indonesia
2665,Indonesia
1574,Indonesia
2863,Indonesia
4086,Indonesia
3128,Indonesia
3150,Indonesia
2714,Indonesia
1740,Indonesia
4087,Indonesia
2672,Indonesia
1033,Indonesia
2394,Indonesia
2142,Indonesia
4088,Indonesia
2506,Indonesia
1260,Indonesia
2985,Indonesia
4089,Indonesia
4090,Indonesia
1052,Indonesia
4091,Indonesia
4092,Indonesia
3442,Indonesia
4093,Indonesia
4094,Indonesia
4095,Indonesia
2158,Indonesia
2590,Indonesia
4096,Indonesia
4097,Indonesia
4098,Indonesia
2907,Indonesia
4099,Indonesia
4100,Indonesia
2866,Indonesia
2375,Indonesia
2,Indonesia
3327,Indonesia
3239,Indonesia
2707,Indonesia
424,Indonesia
911,Indonesia
4101,Indonesia
2784,Indonesia
4102,Indonesia
3092,Indonesia
4103,Indonesia
4104,Indonesia
4105,Indonesia
2624,Indonesia
2643,Indonesia
4106,Indonesia
2439,Indonesia
4107,Indonesia
4108,Indonesia
4109,Indonesia
4110,Indonesia
2078,Indonesia
1793,Indonesia
4111,Indonesia
4112,Indonesia
2764,Indonesia
4113,Indonesia
4114,Indonesia
2159,Indonesia
1316,Indonesia
4115,Indonesia
4116,Indonesia
2800,Indonesia
4117,Indonesia
4118,Indonesia
4119,Indonesia
4120,Indonesia
4121,Indonesia
4122,Indonesia
3378,Indonesia
4123,Indonesia
1890,Indonesia
4124,Indonesia
2331,Indonesia
4125,Indonesia
2473,Indonesia
2807,Indonesia
3095,Indonesia
4126,Indonesia
1746,Indonesia
1713,Indonesia
4127,Indonesia
4128,Indonesia
1934,Indonesia
4129,Indonesia
3235,Indonesia
3191,Indonesia
3343,Indonesia
1373,Indonesia
1922,Indonesia
1867,Indonesia
4130,Indonesia
4131,Indonesia
976,Indonesia
4132,Indonesia
1768,Indonesia
3099,Indonesia
3178,Indonesia
4133,Indonesia
1780,Indonesia
3078,Indonesia
2024,Indonesia
4134,Indonesia
4135,Indonesia
1173,Indonesia
2922,Indonesia
951,Indonesia
4136,Indonesia
4137,Indonesia
1965,Indonesia
2105,Indonesia
1673,Indonesia
2831,Indonesia
1618,Indonesia
3352,Indonesia
4138,Indonesia
4139,Indonesia
2370,Indonesia
1924,Indonesia
4140,Indonesia
